game_uid,pair,starter,winner,end_reason,plies_total,opening,time_p1,time_p2,moves_p1,moves_p2,branch_sum_p1,branch_sum_p2,forced_p1,forced_p2,missed_win_p1,missed_win_p2,gave_opp_win_p1,gave_opp_win_p2
AlphaBeta (baseline)__vs__AlphaBeta+__seed1010001__Astart,,A,B,victory,10,"0,0,CIRCLE | 1,2,CIRCLE | 2,1,SQUARE | 3,3,SQUARE",2.609264,3.763068,5,5,180,141,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed8080001__Astart,,A,A,victory,11,"1,1,CIRCLE | 3,0,DIAMOND | 2,2,SQUARE | 2,3,TRIANGLE",3.867631,6.000375,6,5,182,132,1,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed8080002__Bstart,,B,B,victory,7,"3,1,TRIANGLE | 1,1,CIRCLE | 0,2,SQUARE | 2,2,DIAMOND",3.750696,3.600559,3,4,118,179,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed9090001__Astart,,A,A,victory,9,"1,1,CIRCLE | 3,0,SQUARE | 0,2,SQUARE | 2,3,CIRCLE",3.971245,4.800481,5,4,188,136,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed9090002__Bstart,,B,A,victory,8,"0,0,TRIANGLE | 1,1,CIRCLE | 1,2,SQUARE | 0,3,DIAMOND",3.113263,4.800462,4,4,142,169,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed1120001__Astart,,A,A,victory,11,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 3,0,TRIANGLE",4.149162,6.000457,6,5,189,145,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed1120002__Bstart,,B,B,victory,9,"0,2,CIRCLE | 1,1,CIRCLE | 2,3,SQUARE | 3,0,SQUARE",3.760209,4.800919,4,5,131,196,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed2130001__Astart,,A,A,victory,11,"1,1,CIRCLE | 0,2,DIAMOND | 2,2,SQUARE | 3,3,TRIANGLE",3.822475,6.000365,6,5,184,136,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed2130002__Bstart,,B,A,victory,10,"0,2,CIRCLE | 1,1,CIRCLE | 3,3,TRIANGLE | 0,3,SQUARE",3.281629,6.007869,5,5,144,187,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed3140001__Astart,,A,A,victory,9,"1,1,CIRCLE | 2,2,TRIANGLE | 0,2,SQUARE | 3,0,DIAMOND",3.972512,4.800442,5,4,190,140,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed3140002__Bstart,,B,B,victory,9,"3,2,CIRCLE | 1,1,CIRCLE | 0,3,SQUARE | 2,2,SQUARE",3.626805,4.800664,4,5,131,188,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed4150001__Astart,,A,A,victory,11,"1,1,CIRCLE | 2,0,SQUARE | 2,2,TRIANGLE | 0,1,DIAMOND",3.901493,6.000567,6,5,201,138,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed4150002__Bstart,,B,B,victory,11,"2,2,CIRCLE | 1,1,CIRCLE | 3,0,SQUARE | 0,2,SQUARE",2.899373,6.000770,5,6,136,206,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed5160001__Astart,,A,A,victory,11,"1,1,CIRCLE | 3,2,SQUARE | 2,2,TRIANGLE | 0,3,DIAMOND",3.892382,6.000411,6,5,183,146,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed5160002__Bstart,,B,B,victory,13,"1,2,SQUARE | 2,1,CIRCLE | 3,3,CIRCLE | 0,0,SQUARE",3.802646,7.200652,6,7,134,208,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed6170001__Astart,,A,A,victory,11,"1,1,CIRCLE | 2,3,DIAMOND | 2,2,SQUARE | 3,0,TRIANGLE",3.868753,6.000505,6,5,182,133,1,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed6170002__Bstart,,B,B,victory,9,"1,3,TRIANGLE | 1,1,CIRCLE | 3,2,SQUARE | 3,0,DIAMOND",3.763510,4.800810,4,5,138,194,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed7180001__Astart,,A,A,victory,9,"1,1,CIRCLE | 0,3,DIAMOND | 0,2,SQUARE | 1,0,TRIANGLE",3.902770,4.800344,5,4,179,135,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed7180002__Bstart,,B,B,victory,7,"1,1,CIRCLE | 2,2,CIRCLE | 3,0,DIAMOND | 0,3,SQUARE",3.591489,3.600614,3,4,116,175,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed8190001__Astart,,A,A,victory,9,"1,1,CIRCLE | 3,3,DIAMOND | 2,2,SQUARE | 0,2,TRIANGLE",3.887059,4.800470,5,4,183,129,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed8190002__Bstart,,B,B,victory,7,"2,3,DIAMOND | 1,1,CIRCLE | 3,0,CIRCLE | 0,2,SQUARE",2.827291,3.600495,3,4,117,174,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed9200001__Astart,,A,A,victory,9,"1,1,CIRCLE | 0,2,DIAMOND | 2,2,SQUARE | 1,0,TRIANGLE",3.809698,4.800352,5,4,184,128,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed9200002__Bstart,,B,B,no_move,9,"2,3,TRIANGLE | 1,1,CIRCLE | 3,0,SQUARE | 2,2,DIAMOND",2.681909,6.000618,4,5,127,171,0,0,0,0,0,0
AlphaBeta++__vs__MCTS+__seed1010003__Astart,,A,A,victory,9,"1,1,CIRCLE | 3,3,SQUARE | 2,2,TRIANGLE | 0,2,DIAMOND",3.877169,4.800365,5,4,183,129,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed1010004__Bstart,,B,B,no_move,9,"0,1,SQUARE | 1,1,CIRCLE | 3,0,TRIANGLE | 2,2,DIAMOND",2.683749,6.000574,4,5,128,171,0,0,0,0,0,0
AlphaBeta++__vs__MCTS+__seed2020003__Astart,,A,A,victory,9,"1,1,CIRCLE | 2,0,TRIANGLE | 2,2,SQUARE | 0,1,DIAMOND",3.799427,4.800421,5,4,187,129,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed2020004__Bstart,,B,B,victory,7,"1,0,SQUARE | 1,1,CIRCLE | 0,3,DIAMOND | 2,2,TRIANGLE",2.637731,3.600598,3,4,119,168,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed3030003__Astart,,A,A,victory,11,"1,1,CIRCLE | 3,3,TRIANGLE | 2,2,SQUARE | 0,2,CIRCLE",3.837491,6.000577,6,5,193,135,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed3030004__Bstart,,B,B,no_move,9,"0,3,DIAMOND | 2,1,CIRCLE | 1,0,SQUARE | 1,2,TRIANGLE",3.025425,6.000523,4,5,128,173,0,0,0,0,0,0
AlphaBeta++__vs__MCTS+__seed4040003__Astart,,A,A,victory,9,"1,1,CIRCLE | 3,0,SQUARE | 0,2,SQUARE | 2,3,DIAMOND",3.898058,4.800461,5,4,188,136,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed4040004__Bstart,,B,A,victory,10,"3,2,CIRCLE | 1,1,CIRCLE | 2,0,DIAMOND | 0,3,DIAMOND",3.806803,6.000659,5,5,147,184,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed5050003__Astart,,A,A,victory,9,"1,1,CIRCLE | 3,3,SQUARE | 2,2,TRIANGLE | 2,0,DIAMOND",3.859081,4.800406,5,4,183,129,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed5050004__Bstart,,B,B,no_move,9,"0,1,SQUARE | 1,1,CIRCLE | 3,0,DIAMOND | 2,2,TRIANGLE",2.674770,6.000473,4,5,128,171,0,0,0,0,0,0
AlphaBeta++__vs__MCTS+__seed6060003__Astart,,A,A,victory,9,"1,1,CIRCLE | 3,3,DIAMOND | 2,2,SQUARE | 2,0,TRIANGLE",3.865859,4.800522,5,4,183,129,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed6060004__Bstart,,B,B,victory,7,"3,1,SQUARE | 1,1,CIRCLE | 0,2,TRIANGLE | 2,2,DIAMOND",3.750953,3.600371,3,4,118,179,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed7070003__Astart,,A,A,victory,11,"1,1,CIRCLE | 0,3,SQUARE | 2,0,SQUARE | 3,2,TRIANGLE",3.875261,6.000555,6,5,190,145,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed7070004__Bstart,,B,B,victory,11,"1,1,DIAMOND | 2,2,CIRCLE | 3,0,SQUARE | 0,3,SQUARE",3.268250,6.000792,5,6,126,188,1,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed8080003__Astart,,A,A,victory,9,"1,1,CIRCLE | 2,2,SQUARE | 0,3,SQUARE | 3,0,DIAMOND",3.844502,4.800475,5,4,188,136,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed8080004__Bstart,,B,B,victory,13,"3,3,TRIANGLE | 1,1,CIRCLE | 0,2,DIAMOND | 2,2,SQUARE",3.230316,7.200544,6,7,137,210,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed9090003__Astart,,A,A,victory,11,"1,1,CIRCLE | 3,2,DIAMOND | 2,2,SQUARE | 0,3,TRIANGLE",3.923733,6.000602,6,5,188,134,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed9090004__Bstart,,B,B,victory,9,"3,2,CIRCLE | 1,1,CIRCLE | 0,3,DIAMOND | 2,2,DIAMOND",3.588293,4.800488,4,5,131,188,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed1120003__Astart,,A,B,victory,8,"1,1,CIRCLE | 0,3,TRIANGLE | 0,2,SQUARE | 1,0,DIAMOND",3.957249,3.600415,4,4,173,140,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed1120004__Bstart,,B,B,victory,7,"2,2,DIAMOND | 1,1,CIRCLE | 3,0,TRIANGLE | 0,2,SQUARE",2.744483,3.600567,3,4,117,175,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed2130003__Astart,,A,A,victory,9,"1,1,CIRCLE | 2,2,TRIANGLE | 0,2,SQUARE | 3,0,DIAMOND",3.975095,4.800384,5,4,190,140,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed2130004__Bstart,,B,A,victory,10,"1,0,SQUARE | 1,1,CIRCLE | 0,2,TRIANGLE | 0,3,DIAMOND",3.355490,6.000690,5,5,144,186,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed3140003__Astart,,A,A,victory,9,"1,1,CIRCLE | 3,2,CIRCLE | 2,2,SQUARE | 0,3,TRIANGLE",4.024453,4.800465,5,4,185,137,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed3140004__Bstart,,B,B,victory,9,"3,1,TRIANGLE | 1,1,CIRCLE | 2,3,SQUARE | 0,3,DIAMOND",3.496499,4.800667,4,5,127,186,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed4150003__Astart,,A,B,victory,8,"1,1,CIRCLE | 2,0,TRIANGLE | 2,2,SQUARE | 0,1,DIAMOND",3.846254,3.600382,4,4,173,140,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed4150004__Bstart,,B,A,victory,10,"2,0,DIAMOND | 1,1,CIRCLE | 0,1,TRIANGLE | 3,0,SQUARE",3.478724,6.000590,5,5,144,185,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed5160003__Astart,,A,A,victory,11,"1,1,CIRCLE | 2,3,DIAMOND | 2,2,SQUARE | 3,0,TRIANGLE",3.869238,6.000473,6,5,182,133,1,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed5160004__Bstart,,B,A,victory,10,"0,1,SQUARE | 1,1,CIRCLE | 2,0,DIAMOND | 3,0,TRIANGLE",3.018298,6.000838,5,5,138,183,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed6170003__Astart,,A,A,victory,9,"1,1,CIRCLE | 0,3,TRIANGLE | 0,2,SQUARE | 1,0,DIAMOND",3.894974,4.800357,5,4,181,135,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed6170004__Bstart,,B,B,victory,9,"3,1,DIAMOND | 1,1,CIRCLE | 2,3,SQUARE | 0,3,TRIANGLE",3.224839,4.805058,4,5,129,193,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed7180003__Astart,,A,A,victory,9,"1,1,CIRCLE | 3,0,SQUARE | 0,2,SQUARE | 2,3,DIAMOND",3.853327,4.800546,5,4,186,135,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed7180004__Bstart,,B,B,victory,9,"3,3,CIRCLE | 1,1,CIRCLE | 0,2,TRIANGLE | 3,0,TRIANGLE",3.757558,4.800808,4,5,128,190,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed8190003__Astart,,A,A,victory,9,"1,1,CIRCLE | 3,0,DIAMOND | 2,0,SQUARE | 0,1,TRIANGLE",3.939952,4.800435,5,4,179,135,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed8190004__Bstart,,B,B,no_move,9,"3,0,SQUARE | 1,2,CIRCLE | 0,1,DIAMOND | 2,1,TRIANGLE",3.036876,6.000726,4,5,128,173,0,0,0,0,0,0
AlphaBeta++__vs__MCTS+__seed9200003__Astart,,A,A,victory,9,"1,1,CIRCLE | 0,3,SQUARE | 2,0,SQUARE | 3,2,DIAMOND",3.896616,4.800512,5,4,188,136,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed9200004__Bstart,,B,B,victory,7,"1,3,DIAMOND | 1,1,CIRCLE | 0,0,TRIANGLE | 2,2,SQUARE",2.796370,3.600764,3,4,121,169,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed1010005__Astart,,A,A,victory,9,"1,1,CIRCLE | 3,0,TRIANGLE | 2,2,SQUARE | 2,3,CIRCLE",4.049856,4.803642,5,4,185,136,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed1010006__Bstart,,B,A,victory,10,"0,1,CIRCLE | 1,2,CIRCLE | 3,0,DIAMOND | 0,0,SQUARE",3.181857,6.000480,5,5,144,187,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed2020005__Astart,,A,A,victory,9,"1,1,CIRCLE | 0,2,TRIANGLE | 2,2,SQUARE | 1,0,DIAMOND",3.811112,4.800333,5,4,184,128,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed2020006__Bstart,,B,B,victory,9,"2,0,CIRCLE | 1,1,CIRCLE | 0,3,SQUARE | 2,2,SQUARE",3.609299,4.800744,4,5,132,198,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed3030005__Astart,,A,A,victory,11,"1,1,CIRCLE | 2,3,DIAMOND | 2,2,SQUARE | 3,0,TRIANGLE",3.882483,6.000388,6,5,182,133,1,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed3030006__Bstart,,B,B,victory,9,"1,3,SQUARE | 1,1,CIRCLE | 2,0,DIAMOND | 2,2,TRIANGLE",3.192762,4.800719,4,5,126,191,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed4040005__Astart,,A,A,victory,13,"1,1,CIRCLE | 0,2,TRIANGLE | 2,2,SQUARE | 1,0,DIAMOND",3.871925,7.200648,7,6,191,148,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed4040006__Bstart,,B,B,no_move,11,"2,0,DIAMOND | 1,1,CIRCLE | 3,3,TRIANGLE | 2,2,SQUARE",2.958145,7.200731,5,6,130,176,1,0,0,0,0,0
AlphaBeta++__vs__MCTS+__seed5050005__Astart,,A,A,victory,9,"1,1,CIRCLE | 3,0,DIAMOND | 2,0,SQUARE | 0,1,TRIANGLE",3.854603,4.800470,5,4,186,127,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed5050006__Bstart,,B,B,victory,11,"2,1,DIAMOND | 1,2,CIRCLE | 3,3,SQUARE | 0,0,SQUARE",3.345485,6.000670,5,6,128,198,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed6060005__Astart,,A,A,victory,11,"1,1,CIRCLE | 0,2,CIRCLE | 2,2,SQUARE | 3,0,TRIANGLE",3.942721,6.000436,6,5,189,143,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed6060006__Bstart,,B,A,victory,12,"0,0,CIRCLE | 1,2,CIRCLE | 2,3,TRIANGLE | 2,0,SQUARE",3.137989,7.200747,6,6,146,192,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed7070005__Astart,,A,A,victory,9,"1,1,CIRCLE | 3,0,DIAMOND | 2,2,SQUARE | 2,3,CIRCLE",4.032156,4.800362,5,4,185,136,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed7070006__Bstart,,B,A,victory,10,"0,2,SQUARE | 1,1,CIRCLE | 1,0,DIAMOND | 0,3,TRIANGLE",3.459632,6.000509,5,5,144,185,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed8080005__Astart,,A,A,victory,9,"1,1,CIRCLE | 3,3,SQUARE | 2,2,TRIANGLE | 2,0,DIAMOND",3.866914,4.800378,5,4,183,129,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed8080006__Bstart,,B,A,victory,10,"2,0,TRIANGLE | 1,1,CIRCLE | 0,1,DIAMOND | 3,0,SQUARE",3.322694,6.000648,5,5,147,186,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed9090005__Astart,,A,A,victory,9,"1,1,CIRCLE | 3,0,SQUARE | 0,2,SQUARE | 2,3,DIAMOND",3.852923,4.800401,5,4,186,135,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed9090006__Bstart,,B,A,victory,10,"3,0,CIRCLE | 1,1,CIRCLE | 0,2,TRIANGLE | 0,3,SQUARE",3.553594,6.000444,5,5,147,177,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed1120005__Astart,,A,A,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 0,2,SQUARE | 3,0,TRIANGLE",3.917744,4.800503,5,4,187,137,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed1120006__Bstart,,B,B,victory,9,"3,3,CIRCLE | 1,1,CIRCLE | 0,2,TRIANGLE | 3,0,TRIANGLE",3.757213,4.800630,4,5,128,190,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed2130005__Astart,,A,A,victory,9,"1,1,CIRCLE | 3,0,SQUARE | 0,2,SQUARE | 2,3,CIRCLE",3.960808,4.800338,5,4,186,136,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed2130006__Bstart,,B,A,victory,10,"3,2,CIRCLE | 1,1,CIRCLE | 2,0,SQUARE | 0,3,SQUARE",3.806749,6.000704,5,5,147,184,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed3140005__Astart,,A,A,victory,9,"1,1,CIRCLE | 2,2,SQUARE | 0,3,SQUARE | 3,0,TRIANGLE",3.868859,4.800638,5,4,187,136,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed3140006__Bstart,,B,B,victory,9,"0,2,SQUARE | 1,1,CIRCLE | 2,3,DIAMOND | 2,0,SQUARE",3.759872,4.800740,4,5,132,192,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed4150005__Astart,,A,A,victory,11,"1,1,CIRCLE | 2,3,DIAMOND | 2,2,SQUARE | 3,0,TRIANGLE",3.807244,6.000410,6,5,184,149,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed4150006__Bstart,,B,B,victory,9,"1,3,TRIANGLE | 1,1,CIRCLE | 2,0,SQUARE | 2,2,DIAMOND",3.057785,4.805115,4,5,126,191,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed5160005__Astart,,A,A,victory,11,"1,1,CIRCLE | 0,2,DIAMOND | 2,2,SQUARE | 1,0,TRIANGLE",3.947169,6.000454,6,5,195,139,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed5160006__Bstart,,B,A,victory,10,"0,3,CIRCLE | 1,1,CIRCLE | 2,0,DIAMOND | 2,3,SQUARE",3.366410,6.000917,5,5,150,182,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed6170005__Astart,,A,A,victory,9,"1,1,CIRCLE | 3,0,TRIANGLE | 2,2,SQUARE | 0,1,SQUARE",4.003251,4.800600,5,4,185,136,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed6170006__Bstart,,B,B,victory,11,"2,2,CIRCLE | 1,1,CIRCLE | 0,3,SQUARE | 2,0,SQUARE",2.900494,6.000642,5,6,136,206,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed7180005__Astart,,A,B,victory,8,"1,1,CIRCLE | 0,3,TRIANGLE | 0,2,SQUARE | 1,0,DIAMOND",3.957475,3.600387,4,4,173,140,0,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed7180006__Bstart,,B,B,no_move,11,"1,2,TRIANGLE | 2,1,CIRCLE | 2,3,DIAMOND | 0,0,SQUARE",3.472747,7.200529,5,6,127,192,1,0,0,0,0,0
AlphaBeta++__vs__MCTS+__seed8190005__Astart,,A,A,victory,9,"1,1,CIRCLE | 2,0,TRIANGLE | 2,2,SQUARE | 0,1,DIAMOND",3.800018,4.800545,5,4,187,129,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed8190006__Bstart,,B,B,victory,11,"1,0,SQUARE | 1,1,CIRCLE | 0,3,TRIANGLE | 2,2,DIAMOND",3.303957,6.000911,5,6,130,192,1,0,0,0,1,0
AlphaBeta++__vs__MCTS+__seed9200005__Astart,,A,A,victory,9,"1,1,CIRCLE | 0,3,DIAMOND | 0,2,SQUARE | 1,0,TRIANGLE",3.903303,4.811672,5,4,181,135,0,0,0,0,0,1
AlphaBeta++__vs__MCTS+__seed9200006__Bstart,,B,A,victory,10,"2,0,DIAMOND | 1,1,CIRCLE | 0,1,SQUARE | 3,0,TRIANGLE",3.697233,6.000557,5,5,144,185,0,0,0,0,0,1
AlphaBeta++__vs__MCTS++__seed1010001__Astart,,A,A,victory,9,"1,1,CIRCLE | 1,0,DIAMOND | 2,2,SQUARE | 0,3,TRIANGLE",3.859076,4.801068,5,4,184,130,0,0,0,0,0,1
AlphaBeta++__vs__MCTS++__seed1010002__Bstart,,B,B,victory,7,"1,2,TRIANGLE | 2,1,CIRCLE | 1,0,CIRCLE | 0,0,SQUARE",2.553348,2.400603,3,4,123,177,0,0,0,0,1,0
AlphaBeta++__vs__MCTS++__seed2020001__Astart,,A,A,victory,11,"1,1,CIRCLE | 0,2,TRIANGLE | 2,2,SQUARE | 1,0,DIAMOND",3.936812,6.001048,6,5,195,139,0,0,0,0,0,1
AlphaBeta++__vs__MCTS++__seed2020002__Bstart,,B,B,victory,9,"1,1,CIRCLE | 2,2,CIRCLE | 1,3,SQUARE | 0,0,SQUARE",3.760868,3.600896,4,5,135,192,0,0,0,0,1,0
AlphaBeta++__vs__MCTS++__seed3030001__Astart,,A,A,victory,11,"1,1,CIRCLE | 2,3,TRIANGLE | 2,2,SQUARE | 3,1,DIAMOND",3.832296,6.000825,6,5,183,134,1,0,0,0,0,1
AlphaBeta++__vs__MCTS++__seed3030002__Bstart,,B,A,victory,10,"2,2,TRIANGLE | 1,1,CIRCLE | 3,3,SQUARE | 0,2,SQUARE",3.492418,4.800907,5,5,151,181,0,0,0,0,0,1
AlphaBeta++__vs__MCTS++__seed4040001__Astart,,A,A,victory,11,"1,1,CIRCLE | 0,3,TRIANGLE | 2,2,SQUARE | 1,0,DIAMOND",3.861799,6.001108,6,5,183,134,0,0,0,0,0,1
AlphaBeta++__vs__MCTS++__seed4040002__Bstart,,B,B,victory,13,"2,1,DIAMOND | 1,2,CIRCLE | 3,2,TRIANGLE | 0,0,SQUARE",3.352092,6.001074,6,7,128,196,1,0,0,0,1,0
AlphaBeta++__vs__MCTS++__seed5050001__Astart,,A,A,victory,11,"1,1,CIRCLE | 0,1,TRIANGLE | 2,2,SQUARE | 3,0,DIAMOND",3.879998,6.000946,6,5,186,133,0,0,0,0,0,1
AlphaBeta++__vs__MCTS++__seed5050002__Bstart,,B,B,victory,13,"2,1,CIRCLE | 1,2,CIRCLE | 3,3,DIAMOND | 0,0,SQUARE",3.034131,6.004222,6,7,129,194,1,0,0,0,1,0
AlphaBeta++__vs__MCTS++__seed6060001__Astart,,A,A,victory,9,"1,1,CIRCLE | 2,1,TRIANGLE | 2,2,SQUARE | 0,3,DIAMOND",3.840700,4.801406,5,4,189,129,0,0,0,0,0,1
AlphaBeta++__vs__MCTS++__seed6060002__Bstart,,B,B,victory,13,"1,2,DIAMOND | 2,1,CIRCLE | 3,3,SQUARE | 0,0,SQUARE",3.339925,6.000680,6,7,128,201,1,0,0,0,1,0
AlphaBeta++__vs__MCTS++__seed7070001__Astart,,A,A,victory,9,"1,1,CIRCLE | 0,1,SQUARE | 2,2,SQUARE | 3,0,TRIANGLE",4.005441,4.801074,5,4,186,137,0,0,0,0,0,1
AlphaBeta++__vs__MCTS++__seed7070002__Bstart,,B,B,victory,7,"1,1,DIAMOND | 2,2,CIRCLE | 0,2,SQUARE | 1,0,SQUARE",2.944338,2.400674,3,4,119,178,0,0,0,0,1,0
AlphaBeta++__vs__MCTS++__seed8080001__Astart,,A,A,victory,11,"1,1,CIRCLE | 2,1,DIAMOND | 2,2,SQUARE | 0,3,TRIANGLE",3.957507,6.001333,6,5,195,145,0,0,0,0,0,1
AlphaBeta++__vs__MCTS++__seed8080002__Bstart,,B,A,victory,8,"1,2,SQUARE | 2,1,CIRCLE | 1,3,DIAMOND | 0,0,TRIANGLE",2.697262,3.600908,4,4,137,174,0,0,0,0,0,1
AlphaBeta++__vs__MCTS++__seed9090001__Astart,,A,A,victory,9,"1,1,CIRCLE | 0,2,SQUARE | 2,2,TRIANGLE | 3,1,DIAMOND",3.782159,4.801033,5,4,195,135,0,0,0,0,0,1
AlphaBeta++__vs__MCTS++__seed9090002__Bstart,,B,A,no_move,12,"2,2,TRIANGLE | 1,1,CIRCLE | 3,0,TRIANGLE | 0,2,SQUARE",3.194609,6.000642,6,6,155,167,0,0,0,0,0,0
AlphaBeta++__vs__MCTS++__seed1120001__Astart,,A,B,victory,10,"1,1,CIRCLE | 0,0,SQUARE | 2,2,SQUARE | 3,1,TRIANGLE",3.926927,4.800915,5,5,185,154,0,0,0,0,1,0
AlphaBeta++__vs__MCTS++__seed1120002__Bstart,,B,A,victory,10,"1,2,CIRCLE | 2,1,CIRCLE | 3,2,DIAMOND | 0,0,SQUARE",3.550596,4.801023,5,5,151,176,0,0,0,0,0,1
AlphaBeta++__vs__MCTS++__seed2130001__Astart,,A,A,victory,11,"1,1,CIRCLE | 0,1,DIAMOND | 2,2,SQUARE | 3,0,TRIANGLE",3.879056,6.000889,6,5,187,130,0,0,0,0,0,1
AlphaBeta++__vs__MCTS++__seed2130002__Bstart,,B,B,victory,7,"1,2,TRIANGLE | 2,1,CIRCLE | 0,1,SQUARE | 1,3,SQUARE",2.999402,2.400714,3,4,119,178,0,0,0,0,1,0
AlphaBeta++__vs__MCTS++__seed3140001__Astart,,A,A,victory,9,"1,1,CIRCLE | 2,2,DIAMOND | 0,2,SQUARE | 3,0,TRIANGLE",3.891926,4.801317,5,4,189,137,0,0,0,0,0,1
AlphaBeta++__vs__MCTS++__seed3140002__Bstart,,B,B,victory,7,"2,1,SQUARE | 1,2,CIRCLE | 0,0,TRIANGLE | 3,3,SQUARE",3.197569,2.400615,3,4,117,173,0,0,0,0,1,0
