game_uid,pair,starter,winner,end_reason,plies_total,opening,time_p1,time_p2,moves_p1,moves_p2,branch_sum_p1,branch_sum_p2,forced_p1,forced_p2,missed_win_p1,missed_win_p2,gave_opp_win_p1,gave_opp_win_p2
Génétique (éval AB)__vs__MCTS+__seed1120022__Bstart,,B,B,victory,9,"0,0,TRIANGLE | 1,1,SQUARE | 1,2,CIRCLE | 3,3,DIAMOND",7.671579,4.800487,4,5,141,174,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2130021__Astart,,A,A,victory,11,"2,1,CIRCLE | 0,2,SQUARE | 1,2,TRIANGLE | 3,3,DIAMOND",7.034322,6.000453,6,5,183,146,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2130022__Bstart,,B,B,victory,9,"2,3,CIRCLE | 1,1,DIAMOND | 3,0,SQUARE | 3,2,TRIANGLE",8.852627,4.800760,4,5,139,177,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3140021__Astart,,A,A,victory,11,"3,2,TRIANGLE | 0,3,DIAMOND | 2,1,SQUARE | 2,2,CIRCLE",3.922490,6.000379,6,5,193,148,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3140022__Bstart,,B,B,victory,9,"0,0,DIAMOND | 2,1,DIAMOND | 1,3,CIRCLE | 2,2,CIRCLE",8.174131,4.800564,4,5,133,186,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4150021__Astart,,A,A,victory,9,"2,0,CIRCLE | 1,1,SQUARE | 0,3,SQUARE | 3,0,DIAMOND",6.917372,4.813126,5,4,187,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4150022__Bstart,,B,B,victory,7,"0,2,DIAMOND | 1,1,TRIANGLE | 1,0,CIRCLE | 2,3,SQUARE",6.890834,3.600528,3,4,119,165,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5160021__Astart,,A,A,victory,9,"3,3,DIAMOND | 2,0,SQUARE | 1,2,TRIANGLE | 0,1,CIRCLE",3.921899,4.809020,5,4,188,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5160022__Bstart,,B,B,victory,9,"3,3,TRIANGLE | 1,2,TRIANGLE | 2,1,SQUARE | 0,0,DIAMOND",8.223504,4.801153,4,5,132,186,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6170021__Astart,,A,A,victory,9,"0,1,TRIANGLE | 3,0,DIAMOND | 2,2,DIAMOND | 1,1,CIRCLE",4.676308,4.800511,5,4,186,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6170022__Bstart,,B,B,victory,7,"0,0,SQUARE | 2,2,CIRCLE | 1,3,TRIANGLE | 3,1,DIAMOND",8.222224,3.600582,3,4,117,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7180021__Astart,,A,A,no_move,13,"2,0,DIAMOND | 0,1,TRIANGLE | 1,2,SQUARE | 3,0,SQUARE",4.637811,7.200496,7,6,201,144,0,1,0,0,0,0
Génétique (éval AB)__vs__MCTS+__seed7180022__Bstart,,B,B,victory,9,"2,3,CIRCLE | 1,2,CIRCLE | 3,0,SQUARE | 0,1,DIAMOND",9.004455,4.800760,4,5,136,186,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8190021__Astart,,A,A,victory,11,"3,1,DIAMOND | 0,0,SQUARE | 1,2,CIRCLE | 1,3,TRIANGLE",4.546782,6.000302,6,5,181,133,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8190022__Bstart,,B,B,no_move,11,"0,2,CIRCLE | 1,1,SQUARE | 2,3,TRIANGLE | 3,0,CIRCLE",9.111286,7.200559,5,6,127,193,0,0,0,0,0,0
Génétique (éval AB)__vs__MCTS+__seed9200021__Astart,,A,A,victory,11,"1,1,CIRCLE | 3,3,DIAMOND | 2,2,TRIANGLE | 2,0,SQUARE",5.606529,6.000359,6,5,182,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9200022__Bstart,,B,B,victory,7,"2,3,DIAMOND | 1,2,CIRCLE | 3,0,TRIANGLE | 2,1,SQUARE",7.004208,3.600489,3,4,119,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1010023__Astart,,A,A,victory,11,"0,3,DIAMOND | 0,1,CIRCLE | 1,1,TRIANGLE | 3,0,SQUARE",4.631591,6.000391,6,5,194,150,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1010024__Bstart,,B,B,victory,9,"3,3,SQUARE | 1,1,TRIANGLE | 2,1,DIAMOND | 2,0,SQUARE",7.722777,4.800424,4,5,136,183,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2020023__Astart,,A,A,victory,9,"3,2,DIAMOND | 1,3,CIRCLE | 2,1,SQUARE | 0,0,SQUARE",4.734510,4.800457,5,4,188,134,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2020024__Bstart,,B,B,victory,7,"2,2,CIRCLE | 1,2,TRIANGLE | 3,0,DIAMOND | 0,0,CIRCLE",8.882003,3.600644,3,4,119,175,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030023__Astart,,A,A,victory,11,"2,3,TRIANGLE | 0,3,SQUARE | 1,1,CIRCLE | 1,0,DIAMOND",4.564166,6.000352,6,5,185,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3030024__Bstart,,B,B,victory,9,"2,3,DIAMOND | 1,1,CIRCLE | 3,0,SQUARE | 2,2,SQUARE",7.541065,4.800674,4,5,135,184,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4040023__Astart,,A,A,victory,9,"0,1,CIRCLE | 3,3,DIAMOND | 1,2,TRIANGLE | 2,1,SQUARE",5.740207,4.800312,5,4,190,139,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4040024__Bstart,,B,B,victory,7,"2,3,TRIANGLE | 1,1,TRIANGLE | 3,0,SQUARE | 0,2,DIAMOND",7.680442,3.600616,3,4,117,172,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5050023__Astart,,A,A,victory,11,"0,1,TRIANGLE | 3,3,SQUARE | 2,2,CIRCLE | 1,2,TRIANGLE",5.073380,6.000346,6,5,193,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5050024__Bstart,,B,B,victory,7,"0,0,SQUARE | 2,2,TRIANGLE | 3,1,TRIANGLE | 1,2,SQUARE",8.032935,3.600641,3,4,117,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6060023__Astart,,A,A,victory,9,"1,0,TRIANGLE | 0,2,DIAMOND | 2,1,CIRCLE | 3,3,SQUARE",4.290641,4.800398,5,4,188,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6060024__Bstart,,B,A,victory,10,"3,2,TRIANGLE | 2,1,DIAMOND | 2,0,CIRCLE | 1,3,SQUARE",7.517411,6.000619,5,5,144,173,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7070023__Astart,,A,B,victory,10,"1,3,SQUARE | 3,2,TRIANGLE | 2,2,DIAMOND | 0,3,CIRCLE",5.213242,4.800460,5,5,172,137,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7070024__Bstart,,B,B,victory,7,"0,0,DIAMOND | 2,2,TRIANGLE | 3,1,SQUARE | 1,3,DIAMOND",7.735889,3.600541,3,4,117,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8080023__Astart,,A,B,victory,8,"1,1,CIRCLE | 0,3,TRIANGLE | 2,2,DIAMOND | 3,2,SQUARE",5.584628,3.600500,4,4,172,127,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8080024__Bstart,,B,B,victory,7,"3,2,DIAMOND | 1,1,TRIANGLE | 2,0,CIRCLE | 0,2,CIRCLE",7.920768,3.600392,3,4,117,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9090023__Astart,,A,A,victory,9,"3,1,TRIANGLE | 2,3,DIAMOND | 1,2,DIAMOND | 3,0,SQUARE",4.696247,4.800420,5,4,186,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9090024__Bstart,,B,B,victory,7,"3,1,CIRCLE | 2,2,CIRCLE | 1,0,DIAMOND | 0,2,DIAMOND",9.758373,3.600685,3,4,117,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1120023__Astart,,A,A,victory,9,"3,1,CIRCLE | 0,3,TRIANGLE | 2,2,DIAMOND | 1,0,SQUARE",5.588924,4.800413,5,4,188,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1120024__Bstart,,B,A,victory,10,"0,0,DIAMOND | 2,2,TRIANGLE | 3,1,CIRCLE | 0,3,CIRCLE",7.866687,6.000684,5,5,145,189,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2130023__Astart,,A,A,victory,9,"1,2,DIAMOND | 3,3,CIRCLE | 2,3,SQUARE | 0,2,TRIANGLE",5.032941,4.800304,5,4,179,135,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2130024__Bstart,,B,A,victory,10,"3,0,CIRCLE | 1,2,SQUARE | 0,1,TRIANGLE | 2,1,DIAMOND",8.823175,6.000651,5,5,144,172,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3140023__Astart,,A,A,victory,9,"2,0,CIRCLE | 3,2,DIAMOND | 1,1,SQUARE | 0,3,TRIANGLE",5.028676,4.800381,5,4,188,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3140024__Bstart,,B,B,victory,7,"3,2,CIRCLE | 2,1,DIAMOND | 2,0,TRIANGLE | 0,3,SQUARE",8.018309,3.600584,3,4,119,167,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4150023__Astart,,A,A,victory,11,"1,1,DIAMOND | 3,0,TRIANGLE | 2,2,SQUARE | 0,1,CIRCLE",5.356986,6.000455,6,5,185,131,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4150024__Bstart,,B,B,victory,9,"1,0,TRIANGLE | 2,2,SQUARE | 0,3,CIRCLE | 1,1,CIRCLE",7.514611,4.800607,4,5,135,184,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5160023__Astart,,A,A,victory,9,"2,0,TRIANGLE | 3,3,SQUARE | 1,1,DIAMOND | 0,2,CIRCLE",3.914381,4.800434,5,4,188,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5160024__Bstart,,B,B,victory,9,"0,0,SQUARE | 2,2,TRIANGLE | 1,3,CIRCLE | 1,1,DIAMOND",8.830077,4.800766,4,5,139,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6170023__Astart,,A,A,victory,9,"2,1,SQUARE | 0,3,CIRCLE | 1,2,TRIANGLE | 1,0,DIAMOND",5.808096,4.800505,5,4,186,129,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6170024__Bstart,,B,B,victory,9,"1,1,DIAMOND | 1,2,TRIANGLE | 3,0,SQUARE | 2,3,CIRCLE",7.715906,4.800525,4,5,131,190,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7180023__Astart,,A,A,victory,11,"2,0,CIRCLE | 0,0,DIAMOND | 1,2,DIAMOND | 3,1,TRIANGLE",4.791212,6.000530,6,5,193,140,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7180024__Bstart,,B,B,victory,9,"3,0,CIRCLE | 1,2,TRIANGLE | 0,1,DIAMOND | 2,3,SQUARE",8.257591,4.800556,4,5,135,180,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8190023__Astart,,A,A,victory,11,"1,0,SQUARE | 0,2,CIRCLE | 2,1,DIAMOND | 1,1,TRIANGLE",5.404549,6.000427,6,5,193,148,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8190024__Bstart,,B,B,victory,9,"2,2,TRIANGLE | 1,2,DIAMOND | 3,0,SQUARE | 0,1,TRIANGLE",7.495286,4.800639,4,5,135,183,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9200023__Astart,,A,A,victory,9,"2,2,TRIANGLE | 3,0,CIRCLE | 1,1,CIRCLE | 2,3,SQUARE",4.866987,4.800554,5,4,187,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9200024__Bstart,,B,B,victory,7,"2,3,CIRCLE | 1,1,TRIANGLE | 3,0,DIAMOND | 2,2,SQUARE",7.824497,3.600564,3,4,118,167,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1010025__Astart,,A,A,victory,9,"2,1,DIAMOND | 1,0,SQUARE | 1,2,TRIANGLE | 3,3,CIRCLE",5.261521,4.800468,5,4,183,130,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1010026__Bstart,,B,A,victory,10,"0,1,CIRCLE | 2,2,CIRCLE | 3,0,DIAMOND | 0,3,SQUARE",9.462739,6.000622,5,5,141,184,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2020025__Astart,,A,A,victory,9,"2,3,DIAMOND | 0,2,CIRCLE | 1,2,SQUARE | 3,3,TRIANGLE",4.801436,4.800752,5,4,181,135,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2020026__Bstart,,B,B,victory,9,"2,1,SQUARE | 1,2,SQUARE | 3,3,DIAMOND | 0,1,DIAMOND",8.859407,4.800672,4,5,130,196,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030025__Astart,,A,A,victory,9,"2,1,TRIANGLE | 0,3,DIAMOND | 1,2,SQUARE | 3,2,CIRCLE",4.653704,4.800345,5,4,183,129,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3030026__Bstart,,B,B,victory,9,"3,3,TRIANGLE | 1,1,DIAMOND | 2,0,SQUARE | 2,2,CIRCLE",8.516316,4.800745,4,5,139,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4040025__Astart,,A,A,victory,9,"0,0,DIAMOND | 2,3,SQUARE | 1,2,SQUARE | 3,1,DIAMOND",4.627624,4.800433,5,4,188,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4040026__Bstart,,B,B,victory,7,"1,3,TRIANGLE | 2,2,DIAMOND | 3,2,CIRCLE | 0,0,SQUARE",7.132020,3.600499,3,4,119,165,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5050025__Astart,,A,A,victory,9,"0,3,DIAMOND | 1,0,SQUARE | 2,2,SQUARE | 3,1,DIAMOND",4.521449,4.800362,5,4,186,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5050026__Bstart,,B,A,victory,10,"1,0,DIAMOND | 2,2,TRIANGLE | 3,1,SQUARE | 0,1,CIRCLE",7.563424,6.000759,5,5,145,182,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6060025__Astart,,A,A,victory,9,"3,0,TRIANGLE | 0,3,CIRCLE | 2,2,SQUARE | 1,1,DIAMOND",4.368633,4.800447,5,4,188,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6060026__Bstart,,B,B,victory,7,"2,2,SQUARE | 2,1,TRIANGLE | 1,3,DIAMOND | 1,0,SQUARE",8.638000,3.600381,3,4,119,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7070025__Astart,,A,A,victory,11,"3,2,TRIANGLE | 3,1,DIAMOND | 2,1,SQUARE | 1,0,CIRCLE",4.470097,6.000526,6,5,193,150,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7070026__Bstart,,B,A,victory,10,"3,3,DIAMOND | 1,1,SQUARE | 2,0,CIRCLE | 0,3,TRIANGLE",7.894785,6.000503,5,5,144,175,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8080025__Astart,,A,A,victory,11,"2,2,SQUARE | 1,2,DIAMOND | 1,1,TRIANGLE | 3,0,CIRCLE",4.465221,6.000459,6,5,198,140,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8080026__Bstart,,B,A,victory,12,"2,3,TRIANGLE | 1,1,DIAMOND | 0,2,SQUARE | 0,3,CIRCLE",8.570561,7.200729,6,6,146,189,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9090025__Astart,,A,A,victory,9,"0,3,DIAMOND | 2,3,CIRCLE | 1,1,SQUARE | 3,0,TRIANGLE",4.711441,4.800461,5,4,190,139,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9090026__Bstart,,B,A,victory,10,"0,3,DIAMOND | 2,1,SQUARE | 1,0,TRIANGLE | 1,2,CIRCLE",7.843735,6.000775,5,5,144,172,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1120025__Astart,,A,A,victory,11,"1,2,DIAMOND | 2,3,TRIANGLE | 2,1,CIRCLE | 0,2,SQUARE",5.592025,6.000349,6,5,193,140,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1120026__Bstart,,B,B,victory,7,"1,3,SQUARE | 2,2,CIRCLE | 3,2,TRIANGLE | 0,0,DIAMOND",7.786390,3.600846,3,4,119,167,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2130025__Astart,,A,A,victory,9,"3,1,DIAMOND | 0,0,CIRCLE | 1,2,CIRCLE | 2,1,TRIANGLE",5.005061,4.800523,5,4,186,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2130026__Bstart,,B,B,victory,9,"1,0,DIAMOND | 2,1,DIAMOND | 0,2,SQUARE | 3,3,CIRCLE",7.913827,4.800862,4,5,125,188,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3140025__Astart,,A,A,victory,9,"1,2,DIAMOND | 2,3,DIAMOND | 0,0,SQUARE | 3,1,TRIANGLE",6.034696,4.800396,5,4,192,133,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3140026__Bstart,,B,A,victory,10,"2,0,SQUARE | 1,2,TRIANGLE | 0,1,CIRCLE | 3,1,DIAMOND",8.945749,6.000582,5,5,146,175,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4150025__Astart,,A,B,victory,12,"1,0,DIAMOND | 1,1,CIRCLE | 2,2,SQUARE | 0,3,TRIANGLE",4.670179,6.000317,6,6,183,138,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4150026__Bstart,,B,B,victory,9,"1,0,TRIANGLE | 2,2,DIAMOND | 0,2,SQUARE | 3,1,SQUARE",7.759122,4.800500,4,5,127,182,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5160025__Astart,,A,B,victory,8,"3,2,TRIANGLE | 2,2,DIAMOND | 2,0,SQUARE | 0,3,CIRCLE",3.536938,3.600467,4,4,177,138,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5160026__Bstart,,B,B,victory,9,"1,1,DIAMOND | 1,2,TRIANGLE | 2,0,CIRCLE | 3,3,SQUARE",8.380955,4.800655,4,5,133,187,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6170025__Astart,,A,A,victory,9,"3,0,SQUARE | 1,3,SQUARE | 2,2,TRIANGLE | 0,1,CIRCLE",5.455888,4.800466,5,4,186,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6170026__Bstart,,B,B,victory,9,"1,2,TRIANGLE | 1,1,CIRCLE | 3,3,SQUARE | 3,0,TRIANGLE",8.879981,4.800667,4,5,126,189,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7180025__Astart,,A,A,victory,9,"3,1,CIRCLE | 1,0,TRIANGLE | 2,2,SQUARE | 0,3,DIAMOND",5.473581,4.800428,5,4,188,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7180026__Bstart,,B,B,victory,9,"0,1,CIRCLE | 1,2,DIAMOND | 3,0,TRIANGLE | 2,3,TRIANGLE",9.129345,4.800742,4,5,132,189,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8190025__Astart,,A,A,victory,11,"3,1,DIAMOND | 0,0,SQUARE | 2,2,CIRCLE | 2,1,TRIANGLE",4.138668,6.000535,6,5,192,148,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8190026__Bstart,,B,B,victory,7,"2,0,CIRCLE | 1,1,TRIANGLE | 0,1,SQUARE | 3,3,DIAMOND",8.709136,3.600472,3,4,119,165,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9200025__Astart,,A,A,victory,9,"1,3,CIRCLE | 2,1,TRIANGLE | 2,2,DIAMOND | 0,0,SQUARE",6.456016,4.800401,5,4,189,139,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9200026__Bstart,,B,B,victory,7,"2,3,TRIANGLE | 1,2,DIAMOND | 0,2,CIRCLE | 3,1,SQUARE",7.039219,3.600649,3,4,119,165,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1010027__Astart,,A,A,victory,9,"0,0,TRIANGLE | 3,2,TRIANGLE | 2,1,DIAMOND | 1,3,DIAMOND",5.460313,4.800465,5,4,188,136,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1010028__Bstart,,B,B,victory,9,"2,2,SQUARE | 1,2,TRIANGLE | 3,0,DIAMOND | 0,1,CIRCLE",8.598668,4.800459,4,5,134,183,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2020027__Astart,,A,A,victory,11,"1,0,CIRCLE | 0,2,DIAMOND | 2,1,TRIANGLE | 3,3,SQUARE",6.070181,6.000511,6,5,191,145,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2020028__Bstart,,B,B,victory,9,"0,0,CIRCLE | 2,2,TRIANGLE | 3,1,SQUARE | 1,1,DIAMOND",9.715987,4.800555,4,5,139,175,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030027__Astart,,A,B,victory,10,"0,2,DIAMOND | 2,3,TRIANGLE | 2,1,CIRCLE | 1,2,SQUARE",4.264318,4.800445,5,5,180,144,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3030028__Bstart,,B,B,victory,7,"1,0,TRIANGLE | 2,1,CIRCLE | 3,1,SQUARE | 0,3,DIAMOND",6.885857,3.600599,3,4,119,165,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4040027__Astart,,A,A,victory,9,"0,1,SQUARE | 3,0,SQUARE | 2,2,DIAMOND | 2,3,TRIANGLE",6.063386,4.800418,5,4,187,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4040028__Bstart,,B,A,victory,10,"3,0,SQUARE | 1,2,CIRCLE | 2,3,DIAMOND | 2,1,TRIANGLE",8.882035,6.000463,5,5,146,173,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5050027__Astart,,A,A,victory,11,"0,2,DIAMOND | 3,0,TRIANGLE | 2,0,CIRCLE | 1,1,SQUARE",3.898847,6.000592,6,5,182,133,1,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5050028__Bstart,,B,B,victory,7,"3,1,CIRCLE | 1,2,TRIANGLE | 2,3,SQUARE | 2,0,DIAMOND",8.855469,3.600428,3,4,119,177,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed6060027__Astart,,A,A,victory,9,"3,0,TRIANGLE | 1,1,CIRCLE | 2,2,CIRCLE | 0,3,DIAMOND",5.074051,4.800584,5,4,188,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed6060028__Bstart,,B,B,victory,11,"0,1,SQUARE | 2,2,TRIANGLE | 3,0,CIRCLE | 1,1,CIRCLE",8.381585,6.000686,5,6,131,187,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed7070027__Astart,,A,A,victory,9,"2,3,TRIANGLE | 3,1,SQUARE | 1,2,DIAMOND | 0,0,CIRCLE",4.296717,4.800364,5,4,188,138,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed7070028__Bstart,,B,B,victory,7,"2,1,CIRCLE | 1,2,DIAMOND | 3,3,DIAMOND | 1,0,CIRCLE",10.064881,3.600721,3,4,117,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed8080027__Astart,,A,A,victory,9,"0,2,SQUARE | 2,1,CIRCLE | 1,1,DIAMOND | 3,3,SQUARE",6.417703,4.800423,5,4,188,139,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed8080028__Bstart,,B,B,victory,7,"3,3,TRIANGLE | 1,1,SQUARE | 2,0,SQUARE | 1,2,TRIANGLE",7.443060,3.600601,3,4,117,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed9090027__Astart,,A,A,victory,9,"0,3,DIAMOND | 0,0,CIRCLE | 2,2,CIRCLE | 3,1,TRIANGLE",4.412981,4.800562,5,4,190,139,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed9090028__Bstart,,B,B,victory,9,"3,2,TRIANGLE | 2,1,CIRCLE | 2,0,DIAMOND | 1,3,SQUARE",7.444914,4.810986,4,5,136,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed1120027__Astart,,A,A,victory,9,"2,1,DIAMOND | 3,3,CIRCLE | 1,2,CIRCLE | 2,0,TRIANGLE",5.548654,4.800416,5,4,187,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed1120028__Bstart,,B,B,victory,7,"0,0,TRIANGLE | 2,2,DIAMOND | 1,3,DIAMOND | 2,1,TRIANGLE",8.081217,3.600525,3,4,117,176,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed2130027__Astart,,A,A,victory,9,"1,1,DIAMOND | 0,3,TRIANGLE | 2,2,TRIANGLE | 1,0,CIRCLE",5.124030,4.800501,5,4,187,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed2130028__Bstart,,B,A,victory,10,"3,3,CIRCLE | 1,1,SQUARE | 0,2,DIAMOND | 2,0,TRIANGLE",8.801431,6.000651,5,5,147,174,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed3140027__Astart,,A,B,victory,8,"1,1,CIRCLE | 2,1,TRIANGLE | 2,2,SQUARE | 0,0,DIAMOND",5.723841,3.600427,4,4,176,145,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed3140028__Bstart,,B,B,victory,7,"0,0,CIRCLE | 2,2,SQUARE | 3,1,TRIANGLE | 1,1,DIAMOND",8.430092,3.600363,3,4,119,177,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed4150027__Astart,,A,A,victory,9,"3,0,TRIANGLE | 0,2,TRIANGLE | 1,1,CIRCLE | 2,3,DIAMOND",4.806963,4.800491,5,4,184,128,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed4150028__Bstart,,B,B,victory,7,"2,0,SQUARE | 1,2,SQUARE | 0,1,TRIANGLE | 2,3,CIRCLE",8.110109,3.605190,3,4,117,173,0,0,0,0,1,0
Génétique (éval AB)__vs__MCTS+__seed5160027__Astart,,A,A,victory,9,"0,3,DIAMOND | 3,1,DIAMOND | 1,1,SQUARE | 2,2,TRIANGLE",4.667709,4.800488,5,4,187,137,0,0,0,0,0,1
Génétique (éval AB)__vs__MCTS+__seed5160028__Bstart,,B,A,victory,8,"0,3,TRIANGLE | 1,2,SQUARE | 1,0,CIRCLE | 0,1,DIAMOND",7.383494,4.800571,4,4,142,169,0,0,0,0,0,1
